# Selection : patch(inlet)
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.212004      	7.716210e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212232      	7.893125e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212461      	8.044035e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212689      	8.140918e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.212918      	8.205144e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213139      	8.256082e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21336       	8.274296e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213582      	8.275249e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.213803      	8.232652e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214024      	8.192550e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214246      	8.131665e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214467      	8.040295e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.214688      	7.939249e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21491       	7.870064e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215131      	7.761650e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215352      	7.687109e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215574      	7.594455e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.215795      	7.469758e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216016      	7.433883e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216238      	7.351416e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216459      	7.297763e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.21668       	7.254435e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.216902      	7.234332e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217123      	7.207743e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217344      	7.192655e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217565      	7.186114e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.217787      	7.181950e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218008      	7.180661e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218229      	7.181550e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218451      	7.168033e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218672      	7.214967e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.218893      	7.154812e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219115      	7.163869e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219336      	7.099220e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219557      	7.077076e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.219779      	6.979399e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.22          	6.936267e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220222      	6.766250e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220444      	6.754392e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220667      	6.583855e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.220889      	6.525263e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221111      	6.353831e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221333      	6.277885e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221556      	6.060884e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221778      	5.970945e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.221994      	5.795531e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222211      	5.663424e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222421      	5.485284e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222632      	5.342896e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.222836      	5.157473e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223041      	4.995628e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223246      	4.782345e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223444      	4.614305e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223643      	4.385876e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.223842      	4.194745e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
